Дата время;Код инструмента;ТФ;Период;Пункт;Шаг;%
26.04.2021 23:15:54;CUTR.US;MN;12;5.45;545;18.46
26.04.2021 23:15:55;CVBF.US;MN;12;3.19;319;14.61
26.04.2021 23:15:55;CVV.US;MN;12;1.84;184;41.35
26.04.2021 23:15:56;CVI.US;MN;12;5.44;544;27.38
26.04.2021 23:15:57;UAN.US;MN;12;4.38;438;8.31
26.04.2021 23:15:58;CVS.US;MN;12;7.83;783;10.34
26.04.2021 23:15:58;CYAN.US;MN;12;0.92;92;29.58
26.04.2021 23:15:59;CYBR.US;MN;12;23.17;2317;15.07
26.04.2021 23:16:00;CYBE.US;MN;12;7.72;772;26.01
26.04.2021 23:16:00;CBAY.US;MN;12;1.76;176;37.85
26.04.2021 23:16:01;CELP.US;MN;12;1.18;118;59.0
26.04.2021 23:16:02;CONE.US;MN;12;9.86;986;13.21
26.04.2021 23:16:02;CYTK.US;MN;12;5.52;552;20.45
26.04.2021 23:16:03;DADA.US;MN;11;12.96;1296;50.57
26.04.2021 23:16:04;DJCO.US;MN;12;56.65;5665;18.3
26.04.2021 23:16:04;DAKT.US;MN;12;0.75;75;11.81
26.04.2021 23:16:05;DAN.US;MN;12;4.11;411;15.06
26.04.2021 23:16:06;DHR.US;MN;12;22.27;2227;8.62
26.04.2021 23:16:07;DAC.US;MN;12;6.07;607;11.48
26.04.2021 23:16:07;DNMR.US;MN;4;19.98;1998;73.29
26.04.2021 23:16:08;DQ.US;MN;12;52.91;5291;57.52
26.04.2021 23:16:08;DRI.US;MN;12;20.41;2041;14.36
26.04.2021 23:16:09;DARE.US;MN;8;0.55;55;35.95
26.04.2021 23:16:10;DAR.US;MN;12;8.57;857;11.66
26.04.2021 23:16:11;DDOG.US;MN;12;23.24;2324;24.95
26.04.2021 23:16:11;MSP.US;MN;7;4.62;462;18.08
26.04.2021 23:16:12;PLAY.US;MN;12;7.68;768;16.5
26.04.2021 23:16:12;DVA.US;MN;12;13.44;1344;11.86
26.04.2021 23:16:13;DXR.US;MN;12;3.39;339;34.07
26.04.2021 23:16:13;DGP.US;MN;12;6.5;650;16.95
26.04.2021 23:16:14;DZZ.US;MN;12;0.63;63;21.58
26.04.2021 23:16:14;DCP.US;MN;12;4.09;409;17.59
26.04.2021 23:16:15;DFODQ.US;MN;12;0.04;4;100.0
26.04.2021 23:16:15;DECK.US;MN;12;40.42;4042;11.92
26.04.2021 23:16:16;DEEF.US;MN;12;1.45;145;4.48
26.04.2021 23:16:16;DE.US;MN;12;35.06;3506;9.22
26.04.2021 23:16:16;SPAK.US;MN;5;3.44;344;13.14
26.04.2021 23:16:17;FIVG.US;MN;12;1.84;184;4.96
26.04.2021 23:16:17;QTUM.US;MN;5;3.53;353;7.15
26.04.2021 23:16:18;DDF.US;MN;12;0.97;97;9.08
26.04.2021 23:16:18;DEX.US;MN;12;0.51;51;5.09
26.04.2021 23:16:19;DKL.US;MN;12;6.87;687;17.49
26.04.2021 23:16:20;DK.US;MN;12;5.7;570;26.02
26.04.2021 23:16:21;DELL.US;MN;10;7.33;733;7.3
26.04.2021 23:16:21;DAL.US;MN;12;8.13;813;17.44
26.04.2021 23:16:22;DLA.US;MN;12;4.42;442;14.35
26.04.2021 23:16:22;DLX.US;MN;12;6.97;697;15.82
26.04.2021 23:16:23;DNLI.US;MN;12;14.61;1461;24.27
26.04.2021 23:16:24;DEN.US;MN;8;6.27;627;11.91
26.04.2021 23:16:24;DNRRW.US;MN;7;2.91;291;14.19
26.04.2021 23:16:24;DNN.US;MN;5;0.44;44;42.31
26.04.2021 23:16:25;DENN.US;MN;12;3.42;342;18.91
26.04.2021 23:16:25;XRAY.US;MN;12;7.48;748;11.28
26.04.2021 23:16:26;DMTK.US;MN;5;21.62;2162;52.53
26.04.2021 23:16:26;DBI.US;MN;5;3.28;328;18.97
26.04.2021 23:16:27;DM.US;MN;5;7.99;799;55.99
26.04.2021 23:16:27;DESP.US;MN;12;2.8;280;20.28
26.04.2021 23:16:28;DESTQ.US;MN;12;0.01;1;33.33
26.04.2021 23:16:28;DXLG.US;MN;12;0.3;30;21.13
26.04.2021 23:16:29;DEUS.US;MN;12;2.22;222;5.04
26.04.2021 23:16:30;DB.US;MN;12;1.76;176;14.5
26.04.2021 23:16:31;DVN.US;MN;12;4.1;410;18.75
26.04.2021 23:16:32;DXCM.US;MN;12;66.49;6649;15.88
26.04.2021 23:16:33;DFFN.US;MN;12;0.46;46;58.23
26.04.2021 23:16:33;DHX.US;MN;12;0.67;67;21.9
26.04.2021 23:16:34;DHT.US;MN;12;0.84;84;14.56
26.04.2021 23:16:35;DEO.US;MN;12;15.54;1554;8.68
26.04.2021 23:16:35;DHIL.US;MN;12;17.41;1741;10.75
26.04.2021 23:16:36;FANG.US;MN;12;13.43;1343;17.34
26.04.2021 23:16:37;DRH.US;MN;12;2.0;200;19.67
26.04.2021 23:16:37;DSXpB.US;MN;12;1.66;166;6.43
26.04.2021 23:16:38;DRNA.US;MN;12;5.45;545;18.56
26.04.2021 23:16:39;DKS.US;MN;12;10.1;1010;12.04
26.04.2021 23:16:39;DBD.US;MN;12;2.74;274;19.3
26.04.2021 23:16:40;DGII.US;MN;12;2.86;286;15.35
26.04.2021 23:16:40;DMRC.US;MN;12;9.65;965;24.31
26.04.2021 23:16:41;EQOS.US;MN;5;6.11;611;91.6
26.04.2021 23:16:42;DLR.US;MN;12;17.97;1797;12.12
26.04.2021 23:16:42;APPS.US;MN;12;15.67;1567;20.43
26.04.2021 23:16:43;DDT.US;MN;12;1.95;195;7.59
26.04.2021 23:16:43;DDS.US;MN;12;18.63;1863;19.66
26.04.2021 23:16:44;DCOM.US;MN;12;3.5;350;10.65
26.04.2021 23:16:45;DIN.US;MN;12;17.64;1764;19.4
26.04.2021 23:16:45;DIOD.US;MN;12;9.12;912;10.98
26.04.2021 23:16:46;TMV.US;MN;12;12.2;1220;16.61
26.04.2021 23:16:47;TMF.US;MN;12;5.06;506;20.98
26.04.2021 23:16:47;SOXS.US;MN;12;9.6;960;114.01
26.04.2021 23:16:48;EDC.US;MN;12;15.16;1516;14.43
26.04.2021 23:16:48;EDZ.US;MN;12;5.58;558;69.23
26.04.2021 23:16:49;FAZ.US;MN;12;8.76;876;29.01
26.04.2021 23:16:50;FAS.US;MN;12;14.2;1420;13.8
26.04.2021 23:16:50;CURE.US;MN;12;14.28;1428;14.62
26.04.2021 23:16:51;DRN.US;MN;12;2.65;265;13.82
26.04.2021 23:16:52;RETL.US;MN;12;113.62;11362;52.53
26.04.2021 23:16:53;SOXL.US;MN;12;134.72;13472;319.01
26.04.2021 23:16:54;TNA.US;MN;12;16.05;1605;16.41
26.04.2021 23:16:55;TZA.US;MN;12;12.45;1245;40.82
26.04.2021 23:16:55;TECS.US;MN;5;1.54;154;26.51
26.04.2021 23:16:56;TECL.US;MN;12;107.61;10761;208.02
26.04.2021 23:16:57;INDL.US;MN;12;5.14;514;11.81
26.04.2021 23:16:57;DFEN.US;MN;12;5.62;562;25.03
26.04.2021 23:16:58;CHAU.US;MN;12;4.92;492;12.18
26.04.2021 23:16:58;ERY.US;MN;12;21.2;2120;111.23
26.04.2021 23:16:59;ERX.US;MN;12;5.64;564;25.2
26.04.2021 23:17:00;EURL.US;MN;12;3.59;359;10.38
26.04.2021 23:17:01;YINN.US;MN;12;4.67;467;24.03
26.04.2021 23:17:01;YANG.US;MN;12;6.21;621;46.0
26.04.2021 23:17:02;NUGT.US;MN;12;27.02;2702;40.74
26.04.2021 23:17:03;DUST.US;MN;12;9.06;906;50.84
26.04.2021 23:17:04;NAIL.US;MN;11;16.85;1685;17.83
26.04.2021 23:17:04;JNUG.US;MN;12;45.17;4517;47.68
26.04.2021 23:17:05;JDST.US;MN;12;6.83;683;69.84
26.04.2021 23:17:06;RUSL.US;MN;12;3.42;342;13.46
26.04.2021 23:17:06;DRIP.US;MN;12;16.1;1610;132.73
26.04.2021 23:17:07;SPXS.US;MN;12;3.27;327;12.29
26.04.2021 23:17:08;SPXL.US;MN;12;12.0;1200;12.13
26.04.2021 23:17:08;GUSH.US;MN;12;18.53;1853;29.09
26.04.2021 23:17:09;HIBL.US;MN;8;69.1;6910;112.45
26.04.2021 23:17:09;HIBS.US;MN;8;7.47;747;52.98
26.04.2021 23:17:10;SPUU.US;MN;11;9.34;934;10.08
26.04.2021 23:17:10;MIDU.US;MN;12;9.27;927;13.95
26.04.2021 23:17:11;KORU.US;MN;12;5.9;590;12.87
26.04.2021 23:17:12;DFS.US;MN;12;14.28;1428;13.45
26.04.2021 23:17:12;DISCA.US;MN;12;9.82;982;25.28
26.04.2021 23:17:13;DISCB.US;MN;12;21.66;2166;26.26
26.04.2021 23:17:13;DISCK.US;MN;12;7.74;774;23.46
26.04.2021 23:17:14;DISH.US;MN;12;6.7;670;15.55
26.04.2021 23:17:15;DHC.US;MN;12;1.41;141;31.4
26.04.2021 23:17:15;DXYN.US;MN;12;0.86;86;25.6
26.04.2021 23:17:16;DLHC.US;MN;12;2.27;227;22.02
26.04.2021 23:17:16;DLTH.US;MN;12;3.15;315;19.35
26.04.2021 23:17:17;DNP.US;MN;12;0.87;87;8.46
26.04.2021 23:17:19;DOCU.US;MN;12;46.23;4623;19.73
26.04.2021 23:17:20;DLB.US;MN;12;9.06;906;9.05
26.04.2021 23:17:20;DG.US;MN;12;18.49;1849;8.73
26.04.2021 23:17:21;DLTR.US;MN;12;14.38;1438;12.62
26.04.2021 23:17:22;D.US;MN;12;7.93;793;10.08
26.04.2021 23:17:22;DPZ.US;MN;12;44.34;4434;11.08
26.04.2021 23:17:23;DOMO.US;MN;10;13.14;1314;19.51
26.04.2021 23:17:24;UFS.US;MN;12;5.98;598;15.07
26.04.2021 23:17:24;DCI.US;MN;12;6.02;602;9.67
26.04.2021 23:17:25;DGICB.US;MN;12;1.76;176;11.81
26.04.2021 23:17:25;DGICA.US;MN;12;1.4;140;8.72
26.04.2021 23:17:26;DFIN.US;MN;12;3.12;312;10.19
26.04.2021 23:17:26;DASH.US;MN;5;60.66;6066;39.44
26.04.2021 23:17:27;DMLP.US;MN;12;1.99;199;13.49
26.04.2021 23:17:28;LPG.US;MN;12;2.26;226;17.06
26.04.2021 23:17:28;DORM.US;MN;12;13.6;1360;13.74
26.04.2021 23:17:29;DBL.US;MN;12;0.76;76;3.85
26.04.2021 23:17:29;DSL.US;MN;12;1.02;102;5.66
26.04.2021 23:17:30;PLOW.US;MN;12;6.67;667;14.47
26.04.2021 23:17:31;DEI.US;MN;12;5.09;509;15.49
26.04.2021 23:17:31;DOYU.US;MN;12;3.42;342;32.2
26.04.2021 23:17:32;DOV.US;MN;12;13.53;1353;9.24
26.04.2021 23:17:33;DVD.US;MN;12;0.36;36;16.22
26.04.2021 23:17:34;DOW.US;MN;12;7.9;790;12.7
26.04.2021 23:17:35;DPW.US;MN;12;2.77;277;108.63
26.04.2021 23:17:35;DHI.US;MN;12;12.52;1252;12.47
26.04.2021 23:17:36;RDY.US;MN;12;7.33;733;10.8
26.04.2021 23:17:37;DKNG.US;MN;10;12.65;1265;21.36
26.04.2021 23:17:37;DRQ.US;MN;12;6.88;688;23.9
26.04.2021 23:17:37;DRVN.US;MN;4;6.08;608;23.04
26.04.2021 23:17:38;DBX.US;MN;12;3.71;371;13.97
26.04.2021 23:17:39;LABU.US;MN;12;33.25;3325;39.98
26.04.2021 23:17:40;LABD.US;MN;12;15.52;1552;80.12
26.04.2021 23:17:40;DSPG.US;MN;12;2.7;270;18.84
26.04.2021 23:17:41;DTE.US;MN;12;13.86;1386;10.06
26.04.2021 23:17:41;DTF.US;MN;12;0.59;59;4.01
26.04.2021 23:17:42;DCT.US;MN;6;9.08;908;20.65
26.04.2021 23:17:42;DCO.US;MN;12;7.8;780;13.21
26.04.2021 23:17:43;DPG.US;MN;11;1.13;113;7.91
26.04.2021 23:17:43;DUK.US;MN;12;9.23;923;9.3
26.04.2021 23:17:44;DRE.US;MN;12;4.34;434;9.56
26.04.2021 23:17:45;DD.US;MN;12;9.02;902;11.72
26.04.2021 23:17:46;DRRX.US;MN;12;0.65;65;35.91
26.04.2021 23:17:47;DXC.US;MN;12;4.65;465;14.69
26.04.2021 23:17:47;CHAD.US;MN;12;1.54;154;8.85
26.04.2021 23:17:48;DXPE.US;MN;12;4.74;474;16.28
26.04.2021 23:17:48;DY.US;MN;12;15.67;1567;16.2
26.04.2021 23:17:49;DT.US;MN;8;7.96;796;14.62
26.04.2021 23:17:49;DVAX.US;MN;12;2.9;290;29.29
26.04.2021 23:17:50;DX.US;MN;12;2.44;244;12.53
26.04.2021 23:17:51;EBMT.US;MN;12;2.88;288;12.26
26.04.2021 23:17:51;EGBN.US;MN;12;7.36;736;13.61
26.04.2021 23:17:52;EXP.US;MN;12;14.61;1461;10.16
26.04.2021 23:17:53;EGRX.US;MN;12;7.7;770;18.79
26.04.2021 23:17:53;ECC.US;MN;12;1.1;110;8.91
26.04.2021 23:17:54;EAR.US;MN;5;14.39;1439;26.43
26.04.2021 23:17:54;ESSC.US;MN;5;0.27;27;2.7
26.04.2021 23:17:55;EWBC.US;MN;12;9.02;902;11.77
26.04.2021 23:17:56;DEA.US;MN;12;2.61;261;12.14
26.04.2021 23:17:56;EBC.US;MN;4;1.45;145;6.84
26.04.2021 23:17:57;EML.US;MN;12;4.39;439;17.72
26.04.2021 23:17:57;EGP.US;MN;12;15.34;1534;9.81
26.04.2021 23:17:58;EMN.US;MN;12;12.94;1294;11.19
26.04.2021 23:17:58;KODK.US;MN;12;9.11;911;116.2
26.04.2021 23:18:00;ETN.US;MN;12;13.5;1350;9.42
26.04.2021 23:18:00;ETO.US;MN;12;2.14;214;7.48
26.04.2021 23:18:01;ETW.US;MN;12;0.57;57;5.38
26.04.2021 23:18:01;EOS.US;MN;12;1.24;124;5.42
26.04.2021 23:18:02;EOI.US;MN;12;0.97;97;5.49
26.04.2021 23:18:03;EFT.US;MN;12;0.49;49;3.48
26.04.2021 23:18:03;EVG.US;MN;12;0.48;48;3.63
26.04.2021 23:18:04;EFR.US;MN;12;0.47;47;3.39
26.04.2021 23:18:04;ETV.US;MN;12;0.7;70;4.4
26.04.2021 23:18:05;ETB.US;MN;12;0.76;76;4.72
26.04.2021 23:18:05;EVN.US;MN;12;0.63;63;4.56
26.04.2021 23:18:06;EVF.US;MN;12;0.24;24;3.6
26.04.2021 23:18:06;EVT.US;MN;12;1.56;156;5.8
26.04.2021 23:18:07;ETG.US;MN;12;1.38;138;6.9
26.04.2021 23:18:07;EFF.US;MN;12;0.66;66;4.02
26.04.2021 23:18:08;EOT.US;MN;12;1.16;116;5.14
26.04.2021 23:18:08;ETJ.US;MN;12;0.47;47;4.32
26.04.2021 23:18:09;ETY.US;MN;12;0.68;68;5.16
26.04.2021 23:18:10;EXG.US;MN;12;0.51;51;5.35
26.04.2021 23:18:10;EBON.US;MN;10;4.27;427;97.94
26.04.2021 23:18:12;EBAY.US;MN;12;8.6;860;13.97
26.04.2021 23:18:13;EBIX.US;MN;12;11.69;1169;35.73
26.04.2021 23:18:13;ECHO.US;MN;12;4.25;425;13.65
26.04.2021 23:18:14;SATS.US;MN;12;5.08;508;20.82
26.04.2021 23:18:15;ECL.US;MN;12;27.02;2702;11.91
26.04.2021 23:18:15;EC.US;MN;12;2.13;213;17.26
26.04.2021 23:18:16;EPC.US;MN;12;6.38;638;16.67
26.04.2021 23:18:17;EIX.US;MN;12;7.26;726;12.33
26.04.2021 23:18:18;EDIT.US;MN;12;16.15;1615;41.33
26.04.2021 23:18:18;EDUC.US;MN;12;3.83;383;22.14
26.04.2021 23:18:19;EW.US;MN;12;16.38;1638;17.06
26.04.2021 23:18:20;EGAN.US;MN;12;3.38;338;33.4
26.04.2021 23:18:20;EHTH.US;MN;12;29.01;2901;41.9
26.04.2021 23:18:21;EIGR.US;MN;12;2.47;247;28.36
26.04.2021 23:18:22;EPpC.US;MN;12;3.34;334;6.64
26.04.2021 23:18:22;LOCO.US;MN;12;2.67;267;15.83
26.04.2021 23:18:23;ELAN.US;MN;12;5.11;511;16.48
26.04.2021 23:18:24;ESTC.US;MN;12;28.45;2845;22.05
26.04.2021 23:18:24;ESLT.US;MN;12;12.48;1248;8.9
26.04.2021 23:18:25;EGO.US;MN;12;2.64;264;23.72
26.04.2021 23:18:26;SOLO.US;MN;9;2.66;266;60.59
26.04.2021 23:18:26;ELSE.US;MN;12;1.67;167;37.11
26.04.2021 23:18:27;ELMD.US;MN;12;2.98;298;30.1
26.04.2021 23:18:29;EA.US;MN;12;15.26;1526;10.61
26.04.2021 23:18:29;ELF.US;MN;12;3.21;321;10.58
26.04.2021 23:18:30;LLY.US;MN;12;21.91;2191;11.7
26.04.2021 23:18:31;EFC.US;MN;12;2.41;241;13.32
26.04.2021 23:18:32;EARN.US;MN;12;1.65;165;13.4
26.04.2021 23:18:32;ECF.US;MN;12;1.42;142;9.8
26.04.2021 23:18:33;ESBK.US;MN;12;1.79;179;13.14
26.04.2021 23:18:33;EMAN.US;MN;12;0.96;96;30.87
26.04.2021 23:18:34;ERJ.US;MN;6;1.61;161;13.76
26.04.2021 23:18:34;EMCF.US;MN;12;5.24;524;18.56
26.04.2021 23:18:35;EME.US;MN;12;12.2;1220;10.1
26.04.2021 23:18:35;EEX.US;MN;12;1.12;112;20.78
26.04.2021 23:18:36;EMQQ.US;MN;12;5.32;532;8.1
26.04.2021 23:18:37;EBS.US;MN;12;22.77;2277;35.58
26.04.2021 23:18:37;EMR.US;MN;12;9.62;962;10.44
26.04.2021 23:18:38;MSN.US;MN;12;0.46;46;39.32
26.04.2021 23:18:38;EDN.US;MN;9;0.78;78;21.67
26.04.2021 23:18:39;ESRT.US;MN;12;1.85;185;16.52
26.04.2021 23:18:39;EIG.US;MN;12;5.15;515;12.84
26.04.2021 23:18:40;ENTA.US;MN;12;8.03;803;15.93
26.04.2021 23:18:41;ENB.US;MN;12;3.43;343;9.23
26.04.2021 23:18:41;EHC.US;MN;12;8.91;891;10.22
26.04.2021 23:18:42;ECPG.US;MN;12;8.33;833;21.37
26.04.2021 23:18:43;WIRE.US;MN;12;7.8;780;10.81
26.04.2021 23:18:44;EXK.US;MN;12;1.34;134;23.59
26.04.2021 23:18:45;ENDP.US;MN;12;1.82;182;30.13
26.04.2021 23:18:45;ENR.US;MN;12;5.64;564;11.26
26.04.2021 23:18:46;UUUU.US;MN;4;1.72;172;31.62
26.04.2021 23:18:46;ERII.US;MN;12;2.23;223;10.2
26.04.2021 23:18:47;ET.US;MN;12;1.73;173;21.15
26.04.2021 23:18:48;EPAC.US;MN;12;3.42;342;12.75
26.04.2021 23:18:48;ERF.US;MN;12;0.84;84;16.25
26.04.2021 23:18:49;ENS.US;MN;12;11.73;1173;12.5
26.04.2021 23:18:50;ENG.US;MN;12;1.61;161;42.15
26.04.2021 23:18:50;E.US;MN;12;3.21;321;13.05
26.04.2021 23:18:51;EBF.US;MN;12;2.37;237;11.5
26.04.2021 23:18:52;ENVA.US;MN;12;5.75;575;17.0
26.04.2021 23:18:52;ENPH.US;MN;12;39.53;3953;22.9
26.04.2021 23:18:54;NPO.US;MN;12;9.97;997;11.66
26.04.2021 23:18:55;ENSG.US;MN;12;11.32;1132;12.77
26.04.2021 23:18:55;ESGR.US;MN;12;25.85;2585;10.02
26.04.2021 23:18:56;ENTG.US;MN;12;11.16;1116;9.68
26.04.2021 23:18:57;ETR.US;MN;12;12.48;1248;11.66
26.04.2021 23:18:57;EBTC.US;MN;12;4.01;401;11.52
26.04.2021 23:18:58;EFSC.US;MN;12;4.97;497;9.91
26.04.2021 23:18:58;EPD.US;MN;12;3.05;305;13.1
26.04.2021 23:18:59;EVC.US;MN;12;0.63;63;16.07
26.04.2021 23:18:59;ENV.US;MN;12;11.63;1163;15.78
26.04.2021 23:19:00;NVST.US;MN;12;4.11;411;9.37
26.04.2021 23:19:01;EVA.US;MN;12;3.52;352;7.27
26.04.2021 23:19:01;ENZ.US;MN;12;0.78;78;23.35
26.04.2021 23:19:02;EOG.US;MN;12;12.51;1251;17.91
26.04.2021 23:19:03;EPAM.US;MN;12;41.97;4197;9.15
26.04.2021 23:19:03;EPZM.US;MN;12;3.52;352;43.03
26.04.2021 23:19:04;PLUS.US;MN;12;11.11;1111;11.22
26.04.2021 23:19:05;EPR.US;MN;12;11.05;1105;23.05
26.04.2021 23:19:05;EQBK.US;MN;12;3.03;303;10.07
26.04.2021 23:19:06;EQT.US;MN;12;4.16;416;22.71
26.04.2021 23:19:07;EFX.US;MN;12;23.77;2377;10.54
26.04.2021 23:19:08;EQIX.US;MN;12;88.51;8851;12.35
26.04.2021 23:19:08;EQNR.US;MN;12;2.42;242;12.06
26.04.2021 23:19:09;EQH.US;MN;12;3.44;344;10.07
26.04.2021 23:19:10;ETRN.US;MN;12;2.02;202;25.35
26.04.2021 23:19:11;ELS.US;MN;12;7.05;705;10.28
26.04.2021 23:19:11;EQS.US;MN;12;0.49;49;25.52
26.04.2021 23:19:12;ERIC.US;MN;6;1.5;150;10.62
26.04.2021 23:19:12;ERIE.US;MN;12;30.29;3029;13.57
26.04.2021 23:19:13;ESGC.US;MN;8;0.61;61;44.53
26.04.2021 23:19:14;ESCA.US;MN;12;3.92;392;17.38
26.04.2021 23:19:14;ESE.US;MN;12;12.29;1229;10.97
26.04.2021 23:19:15;ESPR.US;MN;12;10.66;1066;37.16
26.04.2021 23:19:16;ESP.US;MN;12;2.78;278;17.94
26.04.2021 23:19:16;ESSA.US;MN;12;2.27;227;14.7
26.04.2021 23:19:17;ESNT.US;MN;12;7.39;739;14.14
26.04.2021 23:19:17;WTRG.US;MN;12;4.16;416;8.75
26.04.2021 23:19:18;ESS.US;MN;12;38.01;3801;12.8
26.04.2021 23:19:19;EL.US;MN;12;29.24;2924;9.25
26.04.2021 23:19:19;HACK.US;MN;12;5.2;520;8.82
26.04.2021 23:19:20;MJ.US;MN;12;3.84;384;17.86
26.04.2021 23:19:20;ETH.US;MN;12;2.94;294;10.22
26.04.2021 23:19:21;ETHO.US;MN;12;3.52;352;5.9
26.04.2021 23:19:22;ETSY.US;MN;12;37.6;3760;18.33
26.04.2021 23:19:23;EURN.US;MN;12;1.3;130;15.8
26.04.2021 23:19:24;EEFT.US;MN;12;24.54;2454;16.19
26.04.2021 23:19:24;EEA.US;MN;12;0.76;76;6.74
26.04.2021 23:19:25;ETX.US;MN;12;1.32;132;5.95
26.04.2021 23:19:25;EXD.US;MN;12;0.56;56;5.05
26.04.2021 23:19:26;EVBN.US;MN;12;4.27;427;12.2
26.04.2021 23:19:27;EB.US;MN;12;3.48;348;15.2
26.04.2021 23:19:28;EVBG.US;MN;12;34.3;3430;23.87
26.04.2021 23:19:28;EVR.US;MN;12;15.99;1599;11.4
26.04.2021 23:19:29;RE.US;MN;12;31.48;3148;11.83
26.04.2021 23:19:30;EVRG.US;MN;12;5.98;598;9.41
26.04.2021 23:19:30;ES.US;MN;12;9.67;967;11.02
26.04.2021 23:19:31;EVTC.US;MN;12;3.94;394;9.78
26.04.2021 23:19:32;EVI.US;MN;12;7.22;722;25.76
26.04.2021 23:19:32;EVFM.US;MN;12;1.27;127;82.47
26.04.2021 23:19:33;EVOK.US;MN;12;1.32;132;73.74
26.04.2021 23:19:34;EVH.US;MN;12;3.48;348;16.42
26.04.2021 23:19:34;EPM.US;MN;12;0.63;63;19.57
26.04.2021 23:19:34;EVOL.US;MN;12;0.64;64;27.23
26.04.2021 23:19:35;AQUA.US;MN;12;3.76;376;13.19
26.04.2021 23:19:36;EVRI.US;MN;12;2.22;222;14.58
26.04.2021 23:19:36;SSP.US;MN;12;3.85;385;16.93
26.04.2021 23:19:37;EXAS.US;MN;12;25.36;2536;18.21
26.04.2021 23:19:38;XELA.US;MN;5;2.0;200;96.15
26.04.2021 23:19:38;EXEL.US;MN;12;4.17;417;16.77
26.04.2021 23:19:40;EXC.US;MN;12;4.9;490;10.97
26.04.2021 23:19:41;EXLS.US;MN;12;10.41;1041;10.92
26.04.2021 23:19:42;XONE.US;MN;12;8.15;815;32.41
26.04.2021 23:19:42;EXPI.US;MN;8;32.61;3261;88.23
26.04.2021 23:19:43;EXPE.US;MN;12;24.22;2422;13.71
26.04.2021 23:19:44;EXPD.US;MN;12;8.5;850;7.75
26.04.2021 23:19:44;EXPC.US;MN;5;3.6;360;35.82
26.04.2021 23:19:45;EXPO.US;MN;12;10.4;1040;10.45
26.04.2021 23:19:46;EXPR.US;MN;12;2.29;229;71.34
26.04.2021 23:19:46;STAY.US;MN;12;2.38;238;12.07
26.04.2021 23:19:47;EXTN.US;MN;12;1.57;157;48.61
26.04.2021 23:19:47;EXR.US;MN;12;13.27;1327;9.05
26.04.2021 23:19:48;EXTR.US;MN;12;1.57;157;15.68
26.04.2021 23:19:49;XOM.US;MN;12;7.74;774;13.91
26.04.2021 23:19:49;EZPW.US;MN;12;1.03;103;20.2
26.04.2021 23:19:50;FLC.US;MN;11;1.42;142;5.69
26.04.2021 23:19:51;FFIV.US;MN;12;23.52;2352;11.16
26.04.2021 23:19:51;FN.US;MN;12;8.08;808;8.77
26.04.2021 23:19:54;FB.US;MN;12;38.68;3868;12.76
26.04.2021 23:19:54;FDS.US;MN;12;36.48;3648;10.83
26.04.2021 23:19:55;FICO.US;MN;12;58.56;5856;10.76
26.04.2021 23:19:56;FANH.US;MN;12;3.22;322;24.6
26.04.2021 23:19:56;FTCH.US;MN;12;11.21;1121;22.18
26.04.2021 23:19:57;FARM.US;MN;12;2.38;238;24.77
26.04.2021 23:19:57;FMAO.US;MN;11;2.95;295;12.51
26.04.2021 23:19:58;FMNB.US;MN;12;1.92;192;11.74
26.04.2021 23:19:59;FPI.US;MN;12;1.23;123;8.94
26.04.2021 23:19:59;FAMI.US;MN;5;0.67;67;68.37
26.04.2021 23:20:00;FARO.US;MN;12;11.55;1155;12.94
26.04.2021 23:20:02;FAST.US;MN;12;4.98;498;9.59
26.04.2021 23:20:03;FSLY.US;MN;12;33.63;3363;47.29
26.04.2021 23:20:04;FATE.US;MN;12;19.31;1931;20.99
26.04.2021 23:20:05;FTHM.US;MN;9;8.62;862;25.5
26.04.2021 23:20:06;FBK.US;MN;12;5.12;512;11.75
26.04.2021 23:20:06;FFG.US;MN;12;5.35;535;9.52
26.04.2021 23:20:07;FCPT.US;MN;12;2.77;277;9.37
26.04.2021 23:20:07;FDEU.US;MN;12;0.77;77;5.9
26.04.2021 23:20:08;AGM.US;MN;12;11.8;1180;11.74
26.04.2021 23:20:08;FRT.US;MN;12;14.29;1429;13.0
26.04.2021 23:20:09;FSS.US;MN;12;4.27;427;10.34
26.04.2021 23:20:10;FMN.US;MN;12;0.92;92;6.03
26.04.2021 23:20:10;FDX.US;MN;12;33.67;3367;12.21
26.04.2021 23:20:11;FOE.US;MN;12;2.42;242;13.96
26.04.2021 23:20:12;FGEN.US;MN;12;9.52;952;43.99
26.04.2021 23:20:12;FREL.US;MN;12;1.92;192;6.55
26.04.2021 23:20:13;FSTA.US;MN;12;1.88;188;4.47
26.04.2021 23:20:14;FDIS.US;MN;12;4.64;464;5.72
26.04.2021 23:20:14;FCOR.US;MN;12;1.37;137;2.49
26.04.2021 23:20:15;FENY.US;MN;12;1.58;158;12.22
26.04.2021 23:20:15;FNCL.US;MN;12;3.45;345;6.75
26.04.2021 23:20:16;FHLC.US;MN;12;2.98;298;4.78
26.04.2021 23:20:17;FIDU.US;MN;12;3.04;304;5.64
26.04.2021 23:20:18;FTEC.US;MN;12;7.41;741;6.46
26.04.2021 23:20:18;FLTB.US;MN;12;0.4;40;0.76
26.04.2021 23:20:19;FMAT.US;MN;12;2.66;266;5.69
26.04.2021 23:20:19;FBND.US;MN;12;0.72;72;1.36
