Дата время;Код инструмента;ТФ;Период;Пункт;Шаг;%
26.04.2021 20:48:42;CWK.US;W;47;1.23;123;7.22
26.04.2021 20:48:43;CUBI.US;W;48;1.79;179;5.49
26.04.2021 20:48:45;CUTR.US;W;48;3.1;310;10.4
26.04.2021 20:48:46;CVBF.US;W;48;1.46;146;6.64
26.04.2021 20:48:48;CVV.US;W;48;0.83;83;19.53
26.04.2021 20:48:50;CVI.US;W;48;2.32;232;11.76
26.04.2021 20:48:52;UAN.US;W;48;2.03;203;3.93
26.04.2021 20:48:54;CVS.US;W;48;3.67;367;4.82
26.04.2021 20:48:55;CYAN.US;W;48;0.46;46;15.08
26.04.2021 20:48:57;CYBR.US;W;48;10.62;1062;6.98
26.04.2021 20:48:59;CYBE.US;W;48;3.61;361;12.23
26.04.2021 20:49:01;CBAY.US;W;48;0.83;83;17.89
26.04.2021 20:49:03;CELP.US;W;48;0.43;43;21.39
26.04.2021 20:49:05;CONE.US;W;48;4.54;454;6.06
26.04.2021 20:49:06;CYTK.US;W;48;2.91;291;10.91
26.04.2021 20:49:09;DADA.US;W;46;5.88;588;23.11
26.04.2021 22:51:44;DJCO.US;W;48;20.94;2094;6.8
26.04.2021 20:49:12;DAKT.US;W;48;0.45;45;7.1
26.04.2021 20:49:13;DAN.US;W;48;1.89;189;6.77
26.04.2021 20:49:15;DHR.US;W;48;11.39;1139;4.39
26.04.2021 20:49:17;DAC.US;W;48;3.4;340;6.44
26.04.2021 20:49:17;DNMR.US;W;17;9.7;970;35.36
26.04.2021 20:49:19;DQ.US;W;48;24.07;2407;26.89
26.04.2021 20:49:20;DRI.US;W;48;8.3;830;5.81
26.04.2021 20:49:21;DARE.US;W;31;0.3;30;19.48
26.04.2021 20:49:23;DAR.US;W;48;4.31;431;5.9
26.04.2021 20:49:24;DDOG.US;W;48;11.61;1161;12.57
26.04.2021 20:49:25;MSP.US;W;28;2.57;257;10.01
26.04.2021 20:49:28;PLAY.US;W;48;3.95;395;8.48
26.04.2021 20:49:30;DVA.US;W;48;5.71;571;5.02
26.04.2021 20:49:31;DXR.US;W;48;1.5;150;14.88
26.04.2021 20:49:33;DGP.US;W;48;3.15;315;8.24
26.04.2021 20:49:34;DZZ.US;W;48;0.22;22;7.53
26.04.2021 20:49:36;DCP.US;W;48;2.29;229;9.9
26.04.2021 20:49:37;DFODQ.US;W;48;0.02;2;50.0
26.04.2021 20:49:39;DECK.US;W;48;21.34;2134;6.29
26.04.2021 20:49:39;DEEF.US;W;48;0.7;70;2.16
26.04.2021 20:49:41;DE.US;W;48;15.08;1508;3.96
26.04.2021 20:49:41;SPAK.US;W;19;2.29;229;8.8
26.04.2021 20:49:43;FIVG.US;W;48;1.25;125;3.36
26.04.2021 20:49:43;QTUM.US;W;21;2.07;207;4.19
26.04.2021 20:49:45;DDF.US;W;48;0.36;36;3.34
26.04.2021 20:49:47;DEX.US;W;48;0.27;27;2.69
26.04.2021 20:49:49;DKL.US;W;48;2.95;295;7.57
26.04.2021 20:49:53;DK.US;W;48;2.52;252;11.55
26.04.2021 20:49:54;DELL.US;W;41;3.84;384;3.81
26.04.2021 20:49:56;DAL.US;W;48;3.44;344;7.39
26.04.2021 20:49:58;DLA.US;W;48;2.12;212;7.1
26.04.2021 20:49:59;DLX.US;W;48;3.2;320;7.13
26.04.2021 20:50:03;DNLI.US;W;48;7.33;733;12.34
26.04.2021 20:50:04;DEN.US;W;32;3.64;364;6.8
26.04.2021 20:50:05;DNRRW.US;W;30;1.83;183;8.88
26.04.2021 20:50:05;DNN.US;W;22;0.2;20;19.8
26.04.2021 20:50:07;DENN.US;W;48;1.53;153;8.41
26.04.2021 20:50:09;XRAY.US;W;48;3.39;339;5.09
26.04.2021 20:50:09;DMTK.US;W;18;13.77;1377;34.17
26.04.2021 20:50:10;DBI.US;W;20;1.72;172;10.04
26.04.2021 20:50:10;DM.US;W;19;4.64;464;33.26
26.04.2021 20:50:12;DESP.US;W;48;1.29;129;9.23
26.04.2021 20:50:13;DESTQ.US;W;48;0.01;1;33.33
26.04.2021 20:50:14;DXLG.US;W;48;0.15;15;10.27
26.04.2021 20:50:16;DEUS.US;W;48;1.12;112;2.54
26.04.2021 20:50:18;DB.US;W;48;0.67;67;5.52
26.04.2021 20:50:21;DVN.US;W;48;1.91;191;8.68
26.04.2021 20:50:25;DXCM.US;W;48;35.21;3521;8.43
26.04.2021 20:50:28;DFFN.US;W;48;0.2;20;25.64
26.04.2021 20:50:29;DHX.US;W;48;0.3;30;9.8
26.04.2021 20:50:31;DHT.US;W;48;0.48;48;8.28
26.04.2021 20:50:32;DEO.US;W;48;6.32;632;3.53
26.04.2021 20:50:34;DHIL.US;W;48;8.98;898;5.52
26.04.2021 20:50:37;FANG.US;W;48;6.67;667;8.61
26.04.2021 20:50:39;DRH.US;W;48;0.84;84;8.16
26.04.2021 20:50:40;DSXpB.US;W;48;0.82;82;3.19
26.04.2021 20:50:42;DRNA.US;W;48;2.86;286;9.84
26.04.2021 20:50:43;DKS.US;W;48;4.81;481;5.75
26.04.2021 20:50:45;DBD.US;W;48;1.31;131;9.22
26.04.2021 20:50:46;DGII.US;W;48;1.76;176;9.51
26.04.2021 20:50:47;DMRC.US;W;48;5.03;503;13.24
26.04.2021 20:50:48;EQOS.US;W;19;3.36;336;50.68
26.04.2021 20:50:51;DLR.US;W;48;8.29;829;5.58
26.04.2021 20:50:53;APPS.US;W;48;9.32;932;12.23
26.04.2021 20:50:54;DDT.US;W;48;1.15;115;4.46
26.04.2021 20:50:57;DDS.US;W;48;8.47;847;8.95
26.04.2021 20:50:58;DCOM.US;W;48;1.65;165;4.96
26.04.2021 20:51:00;DIN.US;W;48;7.6;760;8.45
26.04.2021 20:51:02;DIOD.US;W;48;5.22;522;6.25
26.04.2021 20:51:04;TMV.US;W;48;4.19;419;5.71
26.04.2021 20:51:05;TMF.US;W;48;2.56;256;10.58
26.04.2021 20:51:07;SOXS.US;W;48;3.71;371;44.38
26.04.2021 20:51:09;EDC.US;W;48;7.38;738;7.04
26.04.2021 20:51:11;EDZ.US;W;48;1.61;161;19.95
26.04.2021 20:51:12;FAZ.US;W;48;2.6;260;8.7
26.04.2021 20:51:14;FAS.US;W;48;6.19;619;5.97
26.04.2021 20:51:15;CURE.US;W;48;6.49;649;6.61
26.04.2021 20:51:17;DRN.US;W;48;1.49;149;7.72
26.04.2021 20:51:19;RETL.US;W;48;41.34;4134;19.09
26.04.2021 20:51:20;SOXL.US;W;48;59.47;5947;140.23
26.04.2021 20:51:22;TNA.US;W;48;8.35;835;8.5
26.04.2021 20:51:23;TZA.US;W;48;3.41;341;11.23
26.04.2021 20:51:24;TECS.US;W;22;0.89;89;15.29
26.04.2021 20:51:26;TECL.US;W;48;45.36;4536;87.89
26.04.2021 20:51:27;INDL.US;W;48;2.56;256;5.9
26.04.2021 20:51:29;DFEN.US;W;48;2.44;244;10.87
26.04.2021 20:51:31;CHAU.US;W;48;2.48;248;6.17
26.04.2021 20:51:32;ERY.US;W;48;6.27;627;33.16
26.04.2021 20:51:34;ERX.US;W;48;2.33;233;10.33
26.04.2021 20:51:36;EURL.US;W;48;1.97;197;5.7
26.04.2021 20:51:37;YINN.US;W;48;2.1;210;10.88
26.04.2021 20:51:39;YANG.US;W;48;2.17;217;16.03
26.04.2021 20:51:41;NUGT.US;W;48;10.49;1049;15.92
26.04.2021 20:51:42;DUST.US;W;48;2.91;291;16.17
26.04.2021 20:51:44;NAIL.US;W;47;8.74;874;9.33
26.04.2021 20:51:45;JNUG.US;W;48;18.9;1890;20.14
26.04.2021 20:51:47;JDST.US;W;48;1.95;195;19.78
26.04.2021 20:51:51;RUSL.US;W;48;1.51;151;5.91
26.04.2021 20:51:52;DRIP.US;W;48;5.63;563;46.92
26.04.2021 20:51:54;SPXS.US;W;48;1.26;126;4.73
26.04.2021 20:51:55;SPXL.US;W;48;5.76;576;5.82
26.04.2021 20:51:57;GUSH.US;W;48;8.17;817;12.73
26.04.2021 20:51:58;HIBL.US;W;35;34.56;3456;56.0
26.04.2021 20:52:00;HIBS.US;W;35;1.72;172;12.29
26.04.2021 20:52:02;SPUU.US;W;47;4.16;416;4.48
26.04.2021 20:52:04;MIDU.US;W;48;4.21;421;6.3
26.04.2021 20:52:05;KORU.US;W;48;3.09;309;6.74
26.04.2021 20:52:07;DFS.US;W;48;6.46;646;6.1
26.04.2021 20:52:09;DISCA.US;W;48;4.09;409;10.73
26.04.2021 20:52:10;DISCB.US;W;48;8.8;880;10.48
26.04.2021 20:52:12;DISCK.US;W;48;3.3;330;10.19
26.04.2021 20:52:14;DISH.US;W;48;2.9;290;6.77
26.04.2021 20:52:15;DHC.US;W;48;0.62;62;13.69
26.04.2021 20:52:17;DXYN.US;W;48;0.43;43;12.84
26.04.2021 20:52:18;DLHC.US;W;48;1.07;107;10.39
26.04.2021 20:52:20;DLTH.US;W;48;1.6;160;9.51
26.04.2021 20:52:22;DNP.US;W;48;0.32;32;3.11
26.04.2021 20:52:30;DOCU.US;W;48;26.53;2653;11.53
26.04.2021 20:52:32;DLB.US;W;48;4.09;409;4.08
26.04.2021 20:52:34;DG.US;W;48;9.53;953;4.5
26.04.2021 20:52:35;DLTR.US;W;48;6.24;624;5.48
26.04.2021 20:52:36;D.US;W;48;3.36;336;4.27
26.04.2021 20:52:38;DPZ.US;W;48;19.99;1999;4.99
26.04.2021 20:52:39;DOMO.US;W;41;7.33;733;11.18
26.04.2021 20:52:41;UFS.US;W;48;2.87;287;7.25
26.04.2021 20:52:42;DCI.US;W;48;2.66;266;4.27
26.04.2021 20:52:43;DGICB.US;W;48;0.86;86;5.77
26.04.2021 20:52:45;DGICA.US;W;48;0.69;69;4.28
26.04.2021 20:52:46;DFIN.US;W;48;1.81;181;5.91
26.04.2021 20:52:47;DASH.US;W;21;28.19;2819;18.24
26.04.2021 20:52:49;DMLP.US;W;48;0.85;85;5.71
26.04.2021 20:52:50;LPG.US;W;48;1.04;104;7.84
26.04.2021 20:52:52;DORM.US;W;48;6.58;658;6.57
26.04.2021 20:52:54;DBL.US;W;48;0.5;50;2.53
26.04.2021 20:52:56;DSL.US;W;48;0.54;54;2.99
26.04.2021 20:52:58;PLOW.US;W;48;3.05;305;6.6
26.04.2021 20:52:59;DEI.US;W;48;2.03;203;6.15
26.04.2021 20:53:01;DOYU.US;W;48;1.75;175;16.71
26.04.2021 20:53:03;DOV.US;W;48;5.85;585;3.99
26.04.2021 20:53:05;DVD.US;W;48;0.19;19;8.48
26.04.2021 20:53:07;DOW.US;W;48;3.56;356;5.71
26.04.2021 20:53:09;DPW.US;W;48;1.08;108;42.86
26.04.2021 20:53:11;DHI.US;W;48;5.4;540;5.39
26.04.2021 20:53:12;RDY.US;W;48;2.97;297;4.38
26.04.2021 20:53:14;DKNG.US;W;41;7.07;707;12.0
26.04.2021 20:53:16;DRQ.US;W;48;3.25;325;11.12
26.04.2021 20:53:16;DRVN.US;W;16;3.71;371;13.88
26.04.2021 20:53:18;DBX.US;W;48;1.81;181;6.87
26.04.2021 20:53:20;LABU.US;W;48;16.83;1683;20.59
26.04.2021 20:53:21;LABD.US;W;48;6.49;649;32.98
26.04.2021 20:53:23;DSPG.US;W;48;1.11;111;7.74
26.04.2021 20:53:24;DTE.US;W;48;5.75;575;4.19
26.04.2021 20:53:26;DTF.US;W;48;0.22;22;1.5
26.04.2021 20:53:26;DCT.US;W;25;5.32;532;12.09
26.04.2021 20:53:28;DCO.US;W;48;4.43;443;7.42
26.04.2021 20:53:30;DPG.US;W;47;0.58;58;4.02
26.04.2021 20:53:31;DUK.US;W;48;3.87;387;3.9
26.04.2021 20:53:33;DRE.US;W;48;1.88;188;4.13
26.04.2021 20:53:34;DD.US;W;48;4.14;414;5.36
26.04.2021 20:53:36;DRRX.US;W;48;0.3;30;16.57
26.04.2021 20:53:37;DXC.US;W;48;2.26;226;7.11
26.04.2021 20:53:39;CHAD.US;W;48;0.69;69;3.96
26.04.2021 20:53:40;DXPE.US;W;48;2.77;277;9.42
26.04.2021 20:53:42;DY.US;W;48;7.62;762;7.78
26.04.2021 20:53:44;DT.US;W;34;4.57;457;8.42
26.04.2021 20:53:46;DVAX.US;W;48;1.44;144;14.56
26.04.2021 20:53:47;DX.US;W;48;0.91;91;4.64
26.04.2021 20:53:50;EBMT.US;W;48;1.47;147;6.2
26.04.2021 20:53:52;EGBN.US;W;48;3.34;334;6.15
26.04.2021 20:53:54;EXP.US;W;48;6.94;694;4.82
26.04.2021 20:53:55;EGRX.US;W;48;3.96;396;9.51
26.04.2021 20:53:56;ECC.US;W;48;0.65;65;5.25
26.04.2021 20:53:57;EAR.US;W;18;10.39;1039;19.5
26.04.2021 20:53:58;ESSC.US;W;21;0.13;13;1.3
26.04.2021 20:53:59;EWBC.US;W;48;4.04;404;5.24
26.04.2021 20:54:01;DEA.US;W;48;1.15;115;5.31
26.04.2021 20:54:01;EBC.US;W;16;0.89;89;4.17
26.04.2021 20:54:03;EML.US;W;48;2.12;212;8.49
26.04.2021 20:54:05;EGP.US;W;48;7.46;746;4.77
26.04.2021 20:54:07;EMN.US;W;48;5.48;548;4.75
26.04.2021 20:54:09;KODK.US;W;48;3.01;301;38.39
26.04.2021 20:54:11;ETN.US;W;48;5.85;585;4.08
26.04.2021 20:54:13;ETO.US;W;48;0.88;88;3.09
26.04.2021 20:54:14;ETW.US;W;48;0.31;31;2.93
26.04.2021 20:54:16;EOS.US;W;48;0.73;73;3.21
26.04.2021 20:54:18;EOI.US;W;48;0.51;51;2.89
26.04.2021 20:54:19;EFT.US;W;48;0.27;27;1.92
26.04.2021 20:54:21;EVG.US;W;48;0.25;25;1.89
26.04.2021 20:54:23;EFR.US;W;48;0.29;29;2.08
26.04.2021 20:54:25;ETV.US;W;48;0.4;40;2.51
26.04.2021 20:54:27;ETB.US;W;48;0.46;46;2.85
26.04.2021 20:54:28;EVN.US;W;48;0.28;28;2.02
26.04.2021 20:54:30;EVF.US;W;48;0.13;13;1.95
26.04.2021 20:54:31;EVT.US;W;48;0.79;79;2.93
26.04.2021 20:54:33;ETG.US;W;48;0.65;65;3.26
26.04.2021 20:54:34;EFF.US;W;48;0.37;37;2.26
26.04.2021 20:54:36;EOT.US;W;48;0.67;67;2.97
26.04.2021 20:54:38;ETJ.US;W;48;0.27;27;2.49
26.04.2021 20:54:39;ETY.US;W;48;0.37;37;2.82
26.04.2021 20:54:41;EXG.US;W;48;0.26;26;2.72
26.04.2021 20:54:43;EBON.US;W;44;1.95;195;44.83
26.04.2021 20:54:51;EBAY.US;W;48;4.05;405;6.63
26.04.2021 20:54:52;EBIX.US;W;48;4.31;431;13.21
26.04.2021 20:54:54;ECHO.US;W;48;2.29;229;7.37
26.04.2021 20:54:55;SATS.US;W;48;2.3;230;9.42
26.04.2021 20:54:57;ECL.US;W;48;11.33;1133;4.96
26.04.2021 20:54:59;EC.US;W;48;0.85;85;6.82
26.04.2021 20:55:01;EPC.US;W;48;2.43;243;6.36
26.04.2021 20:55:03;EIX.US;W;48;3.03;303;5.15
26.04.2021 20:55:07;EDIT.US;W;48;8.5;850;21.83
26.04.2021 20:55:09;EDUC.US;W;48;1.98;198;11.39
26.04.2021 20:55:11;EW.US;W;48;5.19;519;5.38
26.04.2021 20:55:13;EGAN.US;W;48;1.65;165;16.3
26.04.2021 20:55:17;EHTH.US;W;48;11.08;1108;15.99
26.04.2021 20:55:19;EIGR.US;W;48;1.39;139;15.76
26.04.2021 20:55:19;EPpC.US;W;48;1.59;159;3.16
26.04.2021 20:55:21;LOCO.US;W;48;1.53;153;9.04
26.04.2021 20:55:23;ELAN.US;W;48;2.32;232;7.5
26.04.2021 20:55:25;ESTC.US;W;48;13.61;1361;10.69
26.04.2021 20:55:27;ESLT.US;W;48;6.91;691;4.92
26.04.2021 20:55:29;EGO.US;W;48;1.16;116;10.52
26.04.2021 20:55:31;SOLO.US;W;36;1.45;145;33.18
26.04.2021 20:55:33;ELSE.US;W;48;0.8;80;17.86
26.04.2021 20:55:34;ELMD.US;W;48;1.33;133;13.3
26.04.2021 20:55:44;EA.US;W;48;7.89;789;5.48
26.04.2021 20:55:46;ELF.US;W;48;1.91;191;6.28
26.04.2021 20:55:49;LLY.US;W;48;9.12;912;4.89
26.04.2021 20:55:52;EFC.US;W;48;0.85;85;4.67
26.04.2021 20:55:53;EARN.US;W;48;0.65;65;5.25
26.04.2021 20:55:55;ECF.US;W;48;0.7;70;4.9
26.04.2021 20:55:57;ESBK.US;W;48;0.69;69;5.11
26.04.2021 20:55:58;EMAN.US;W;48;0.51;51;17.53
26.04.2021 20:55:58;ERJ.US;W;24;0.95;95;8.26
26.04.2021 20:56:00;EME.US;W;48;5.41;541;4.47
26.04.2021 20:56:02;EEX.US;W;48;0.6;60;10.99
26.04.2021 20:56:04;EMQQ.US;W;48;3.52;352;5.38
26.04.2021 20:56:06;EBS.US;W;48;11.0;1100;17.01
26.04.2021 20:56:07;EMR.US;W;48;3.99;399;4.31
26.04.2021 20:56:09;MSN.US;W;48;0.22;22;19.13
26.04.2021 20:56:11;EDN.US;W;39;0.39;39;10.92
26.04.2021 20:56:12;ESRT.US;W;48;0.78;78;6.98
26.04.2021 20:56:14;EIG.US;W;48;2.26;226;5.59
26.04.2021 20:56:17;ENTA.US;W;48;4.07;407;8.13
26.04.2021 20:56:18;ENB.US;W;48;1.52;152;4.08
26.04.2021 20:56:19;EHC.US;W;48;4.41;441;5.05
26.04.2021 20:56:22;ECPG.US;W;48;3.83;383;9.75
26.04.2021 20:56:24;WIRE.US;W;48;3.39;339;4.65
26.04.2021 20:56:25;EXK.US;W;48;0.64;64;11.33
26.04.2021 20:56:29;ENDP.US;W;48;0.91;91;15.09
26.04.2021 20:56:31;ENR.US;W;48;3.33;333;6.62
26.04.2021 20:56:31;UUUU.US;W;16;1.04;104;19.19
26.04.2021 20:56:33;ERII.US;W;48;1.12;112;5.17
26.04.2021 20:56:35;ET.US;W;48;0.66;66;8.04
26.04.2021 20:56:36;EPAC.US;W;48;1.64;164;6.05
26.04.2021 20:56:38;ERF.US;W;48;0.47;47;8.99
26.04.2021 20:56:40;ENS.US;W;48;5.79;579;6.15
26.04.2021 20:56:41;ENG.US;W;48;0.88;88;23.1
26.04.2021 20:56:43;E.US;W;48;1.22;122;4.97
26.04.2021 20:56:45;EBF.US;W;48;1.01;101;4.85
26.04.2021 20:56:46;ENVA.US;W;48;2.53;253;7.47
26.04.2021 20:56:48;ENPH.US;W;48;20.14;2014;11.68
26.04.2021 20:56:50;NPO.US;W;48;4.81;481;5.58
26.04.2021 20:56:53;ENSG.US;W;48;5.46;546;6.11
26.04.2021 20:56:55;ESGR.US;W;48;12.36;1236;4.77
26.04.2021 20:56:56;ENTG.US;W;48;6.83;683;5.91
26.04.2021 20:56:58;ETR.US;W;48;5.07;507;4.76
26.04.2021 20:57:00;EBTC.US;W;48;1.82;182;5.26
26.04.2021 20:57:01;EFSC.US;W;48;3.0;300;5.92
26.04.2021 20:57:03;EPD.US;W;48;1.31;131;5.61
26.04.2021 20:57:05;EVC.US;W;48;0.34;34;8.65
26.04.2021 20:57:07;ENV.US;W;48;5.5;550;7.46
26.04.2021 20:57:09;NVST.US;W;48;2.42;242;5.49
26.04.2021 20:57:10;EVA.US;W;48;2.22;222;4.6
26.04.2021 20:57:12;ENZ.US;W;48;0.39;39;11.68
26.04.2021 20:57:14;EOG.US;W;48;5.39;539;7.68
26.04.2021 20:57:16;EPAM.US;W;48;23.51;2351;5.14
26.04.2021 20:57:18;EPZM.US;W;48;1.51;151;18.53
26.04.2021 20:57:19;PLUS.US;W;48;6.08;608;6.12
26.04.2021 20:57:21;EPR.US;W;48;4.41;441;9.16
26.04.2021 20:57:23;EQBK.US;W;48;1.93;193;6.36
26.04.2021 20:57:26;EQT.US;W;48;1.95;195;10.58
26.04.2021 20:57:28;EFX.US;W;48;10.53;1053;4.65
26.04.2021 20:57:29;EQIX.US;W;48;41.84;4184;5.84
26.04.2021 20:57:31;EQNR.US;W;48;1.03;103;5.12
26.04.2021 20:57:33;EQH.US;W;48;1.75;175;5.12
26.04.2021 20:57:36;ETRN.US;W;48;0.9;90;11.18
26.04.2021 20:57:38;ELS.US;W;48;3.23;323;4.69
26.04.2021 20:57:39;EQS.US;W;48;0.24;24;12.5
26.04.2021 20:57:40;ERIC.US;W;25;0.69;69;4.88
26.04.2021 20:57:41;ERIE.US;W;48;12.42;1242;5.54
26.04.2021 20:57:43;ESGC.US;W;32;0.31;31;22.96
26.04.2021 20:57:45;ESCA.US;W;48;2.18;218;9.78
26.04.2021 20:57:46;ESE.US;W;48;5.81;581;5.18
26.04.2021 20:57:50;ESPR.US;W;48;4.49;449;15.89
26.04.2021 20:57:52;ESP.US;W;48;1.21;121;7.56
26.04.2021 20:57:54;ESSA.US;W;48;1.13;113;7.28
26.04.2021 20:57:55;ESNT.US;W;48;3.61;361;6.82
26.04.2021 20:57:57;WTRG.US;W;48;2.4;240;5.06
26.04.2021 20:57:59;ESS.US;W;48;14.81;1481;4.96
26.04.2021 20:58:00;EL.US;W;48;12.78;1278;4.05
26.04.2021 20:58:02;HACK.US;W;48;2.42;242;4.11
26.04.2021 20:58:04;MJ.US;W;48;1.78;178;8.34
26.04.2021 20:58:05;ETH.US;W;48;1.59;159;5.57
26.04.2021 20:58:06;ETHO.US;W;48;1.85;185;3.1
26.04.2021 20:58:10;ETSY.US;W;48;20.64;2064;10.03
26.04.2021 20:58:11;EURN.US;W;48;0.6;60;7.28
26.04.2021 20:58:12;EEFT.US;W;48;10.0;1000;6.54
26.04.2021 20:58:13;EEA.US;W;48;0.4;40;3.54
26.04.2021 20:58:15;ETX.US;W;48;0.73;73;3.25
26.04.2021 20:58:17;EXD.US;W;48;0.35;35;3.16
26.04.2021 20:58:19;EVBN.US;W;48;2.01;201;5.72
26.04.2021 20:58:20;EB.US;W;48;1.9;190;8.27
26.04.2021 20:58:22;EVBG.US;W;48;16.18;1618;11.36
26.04.2021 20:58:24;EVR.US;W;48;7.27;727;5.15
26.04.2021 20:58:25;RE.US;W;48;13.16;1316;4.9
26.04.2021 20:58:27;EVRG.US;W;48;2.96;296;4.67
26.04.2021 20:58:29;ES.US;W;48;4.16;416;4.75
26.04.2021 20:58:31;EVTC.US;W;48;2.25;225;5.59
26.04.2021 20:58:32;EVI.US;W;48;3.97;397;14.17
26.04.2021 20:58:34;EVFM.US;W;48;0.57;57;37.01
26.04.2021 20:58:37;EVOK.US;W;48;0.61;61;34.08
26.04.2021 20:58:38;EVH.US;W;48;1.54;154;7.18
26.04.2021 20:58:40;EPM.US;W;48;0.36;36;10.98
26.04.2021 20:58:42;EVOL.US;W;48;0.41;41;17.3
26.04.2021 20:58:44;AQUA.US;W;48;2.17;217;7.6
26.04.2021 20:58:45;EVRI.US;W;48;1.34;134;8.87
26.04.2021 20:58:46;SSP.US;W;48;1.73;173;7.53
26.04.2021 20:58:48;EXAS.US;W;48;12.6;1260;9.11
26.04.2021 20:58:49;XELA.US;W;22;0.74;74;36.45
26.04.2021 20:58:51;EXEL.US;W;48;1.84;184;7.34
26.04.2021 20:59:00;EXC.US;W;48;2.1;210;4.71
26.04.2021 20:59:02;EXLS.US;W;48;4.72;472;4.91
26.04.2021 20:59:04;XONE.US;W;48;4.3;430;17.43
26.04.2021 20:59:05;EXPI.US;W;34;12.61;1261;34.77
26.04.2021 20:59:07;EXPE.US;W;48;10.66;1066;6.01
26.04.2021 20:59:09;EXPD.US;W;48;3.98;398;3.62
26.04.2021 20:59:09;EXPC.US;W;19;1.96;196;19.52
26.04.2021 20:59:11;EXPO.US;W;48;4.83;483;4.8
26.04.2021 20:59:12;EXPR.US;W;48;0.76;76;22.42
26.04.2021 20:59:14;STAY.US;W;48;0.88;88;4.46
26.04.2021 20:59:16;EXTN.US;W;48;0.77;77;23.91
26.04.2021 20:59:17;EXR.US;W;48;6.31;631;4.31
26.04.2021 20:59:19;EXTR.US;W;48;0.73;73;7.31
26.04.2021 20:59:21;XOM.US;W;48;3.38;338;6.04
26.04.2021 20:59:22;EZPW.US;W;48;0.47;47;9.14
26.04.2021 20:59:24;FLC.US;W;47;0.73;73;2.93
26.04.2021 20:59:26;FFIV.US;W;48;9.54;954;4.52
26.04.2021 20:59:28;FN.US;W;48;4.67;467;5.09
26.04.2021 20:59:37;FB.US;W;48;19.47;1947;6.44
26.04.2021 20:59:38;FDS.US;W;48;18.2;1820;5.42
26.04.2021 20:59:40;FICO.US;W;48;29.42;2942;5.46
26.04.2021 20:59:42;FANH.US;W;48;1.48;148;11.37
26.04.2021 20:59:43;FTCH.US;W;48;5.9;590;11.89
26.04.2021 20:59:45;FARM.US;W;48;1.12;112;11.29
26.04.2021 20:59:46;FMAO.US;W;47;1.57;157;6.64
26.04.2021 20:59:48;FMNB.US;W;48;0.9;90;5.47
26.04.2021 20:59:50;FPI.US;W;48;0.68;68;4.9
26.04.2021 20:59:51;FAMI.US;W;19;0.34;34;33.33
26.04.2021 20:59:53;FARO.US;W;48;5.3;530;5.93
26.04.2021 21:00:03;FAST.US;W;48;2.44;244;4.7
26.04.2021 21:00:07;FSLY.US;W;48;15.77;1577;22.36
26.04.2021 21:00:11;FATE.US;W;48;10.79;1079;11.68
26.04.2021 21:00:12;FTHM.US;W;39;6.1;610;17.92
26.04.2021 21:00:14;FBK.US;W;48;2.72;272;6.22
26.04.2021 21:00:15;FFG.US;W;48;2.0;200;3.55
26.04.2021 21:00:17;FCPT.US;W;48;1.85;185;6.21
26.04.2021 21:00:19;FDEU.US;W;48;0.4;40;3.06
26.04.2021 21:00:21;AGM.US;W;48;5.24;524;5.19
26.04.2021 21:00:23;FRT.US;W;48;7.07;707;6.4
26.04.2021 21:00:25;FSS.US;W;48;1.98;198;4.68
26.04.2021 21:00:27;FMN.US;W;48;0.42;42;2.75
26.04.2021 21:00:31;FDX.US;W;48;15.55;1555;5.65
26.04.2021 21:00:33;FOE.US;W;48;1.15;115;6.59
26.04.2021 21:00:36;FGEN.US;W;48;4.5;450;20.7
26.04.2021 21:00:38;FREL.US;W;48;1.05;105;3.57
26.04.2021 21:00:41;FSTA.US;W;48;1.01;101;2.4
26.04.2021 21:00:43;FDIS.US;W;48;2.79;279;3.46
26.04.2021 21:00:44;FCOR.US;W;48;0.74;74;1.35
26.04.2021 21:00:46;FENY.US;W;48;0.77;77;5.93
26.04.2021 21:00:48;FNCL.US;W;48;1.69;169;3.29
26.04.2021 21:00:50;FHLC.US;W;48;1.81;181;2.9
26.04.2021 21:00:52;FIDU.US;W;48;1.67;167;3.09
26.04.2021 21:00:54;FTEC.US;W;48;4.49;449;3.92
26.04.2021 21:00:55;FLTB.US;W;48;0.21;21;0.4
26.04.2021 21:00:57;FMAT.US;W;48;1.56;156;3.34
26.04.2021 21:00:59;FBND.US;W;48;0.38;38;0.72
26.04.2021 21:01:01;FMO.US;W;48;0.56;56;5.44
26.04.2021 22:51:47;FDBC.US;W;47;5.57;557;9.95
26.04.2021 21:01:03;FCOM.US;W;48;1.66;166;3.21
26.04.2021 21:01:05;FNF.US;W;48;2.25;225;4.92
26.04.2021 21:01:07;FIS.US;W;48;7.34;734;4.77
26.04.2021 21:01:08;ONEQ.US;W;48;29.63;2963;54.1
26.04.2021 21:01:10;FDUS.US;W;48;0.79;79;4.72
26.04.2021 21:01:11;FRGI.US;W;48;1.59;159;11.55
26.04.2021 21:01:13;FITB.US;W;48;2.12;212;5.43
26.04.2021 21:01:15;FISI.US;W;48;1.9;190;6.29
26.04.2021 21:01:17;FINV.US;W;43;0.77;77;11.02
26.04.2021 21:01:18;FEYE.US;W;48;1.77;177;8.41
26.04.2021 21:01:21;FCVT.US;W;48;2.01;201;3.82
