Дата время;Код инструмента;ТФ;Период;Пункт;Шаг;%
26.04.2021 17:22:24;CORT.US;D;25;0.75;75;3.12
26.04.2021 17:22:27;CLB.US;D;25;1.44;144;5.17
26.04.2021 17:22:30;CMT.US;D;25;0.56;56;4.83
26.04.2021 17:22:33;CORE.US;D;25;1.2;120;2.79
26.04.2021 17:22:36;CXW.US;D;25;0.42;42;5.08
26.04.2021 17:22:38;CLGX.US;D;25;0.24;24;0.3
26.04.2021 17:22:41;CORRpA.US;D;25;0.36;36;1.61
26.04.2021 17:22:43;CORR.US;D;25;0.35;35;5.65
26.04.2021 17:22:46;CPLG.US;D;25;0.37;37;3.78
26.04.2021 17:22:48;COR.US;D;25;2.29;229;1.81
26.04.2021 17:22:50;CNR.US;D;25;0.7;70;5.01
26.04.2021 17:22:52;CSOD.US;D;25;1.25;125;2.83
26.04.2021 17:22:54;GLW.US;D;25;0.83;83;1.79
26.04.2021 17:22:55;CAAP.US;D;25;0.22;22;4.46
26.04.2021 17:22:58;OFC.US;D;25;0.54;54;1.91
26.04.2021 17:22:58;CRSR.US;D;25;1.47;147;4.4
26.04.2021 17:23:01;CTVA.US;D;25;1.03;103;2.11
26.04.2021 17:23:04;CRTX.US;D;25;2.87;287;7.78
26.04.2021 17:23:07;CRVL.US;D;25;2.54;254;2.16
26.04.2021 17:23:10;CMRE.US;D;25;0.36;36;3.67
26.04.2021 17:23:13;CSGP.US;D;25;19.45;1945;2.1
26.04.2021 17:23:24;COST.US;D;25;5.4;540;1.45
26.04.2021 17:23:29;COTY.US;D;25;0.38;38;3.8
26.04.2021 17:23:35;ICBK.US;D;25;0.63;63;2.6
26.04.2021 17:23:37;COUP.US;D;25;10.41;1041;3.88
26.04.2021 17:23:39;CUZ.US;D;25;0.78;78;2.14
26.04.2021 17:23:41;CVA.US;D;25;0.33;33;2.4
26.04.2021 17:23:47;CVET.US;D;25;1.37;137;4.51
26.04.2021 17:23:49;COWN.US;D;25;2.05;205;5.06
26.04.2021 17:23:51;CVU.US;D;25;0.21;21;4.73
26.04.2021 17:23:53;CPSH.US;D;25;1.13;113;13.66
26.04.2021 17:23:56;CRAI.US;D;25;2.75;275;3.53
26.04.2021 17:23:58;CBRL.US;D;25;4.74;474;2.75
26.04.2021 17:24:00;CR.US;D;25;1.86;186;1.94
26.04.2021 17:24:03;BAP.US;D;25;3.99;399;3.29
26.04.2021 17:24:08;CACC.US;D;25;12.49;1249;3.3
26.04.2021 17:24:10;CIK.US;D;25;0.05;5;1.46
26.04.2021 17:24:17;CREE.US;D;25;5.13;513;4.5
26.04.2021 17:24:19;CEQP.US;D;25;0.97;97;3.29
26.04.2021 17:24:23;CRH.US;D;25;0.68;68;1.42
26.04.2021 17:24:25;CRSP.US;D;25;6.99;699;5.47
26.04.2021 17:24:27;CRTO.US;D;25;1.86;186;5.01
26.04.2021 17:24:29;CROX.US;D;25;3.66;366;4.35
26.04.2021 17:24:34;CRON.US;D;25;0.41;41;5.0
26.04.2021 17:24:38;CCRN.US;D;25;0.51;51;3.7
26.04.2021 17:24:40;CRWD.US;D;25;9.14;914;4.16
26.04.2021 17:24:42;CCI.US;D;25;3.09;309;1.66
26.04.2021 17:24:44;CRWS.US;D;25;0.15;15;1.91
26.04.2021 17:24:46;CCK.US;D;25;2.09;209;1.9
26.04.2021 17:24:49;CRVS.US;D;25;0.17;17;6.14
26.04.2021 17:24:51;CRY.US;D;25;0.65;65;2.83
26.04.2021 17:24:54;CYRX.US;D;25;2.71;271;4.89
26.04.2021 17:24:57;CSGS.US;D;25;0.92;92;1.97
26.04.2021 17:24:58;CSPI.US;D;25;0.31;31;3.26
26.04.2021 17:25:02;CSWI.US;D;25;3.15;315;2.22
26.04.2021 17:25:14;CSX.US;D;25;1.76;176;1.71
26.04.2021 17:25:16;CTMX.US;D;25;0.5;50;5.47
26.04.2021 17:25:19;CTO.US;D;25;1.24;124;2.37
26.04.2021 17:25:21;CTS.US;D;25;0.82;82;2.62
26.04.2021 17:25:25;CUBE.US;D;25;0.67;67;1.58
26.04.2021 17:25:27;CUB.US;D;25;0.55;55;0.73
26.04.2021 17:25:28;CUE.US;D;25;0.78;78;6.36
26.04.2021 17:25:32;CFR.US;D;25;2.73;273;2.36
26.04.2021 17:25:37;CPIX.US;D;25;0.09;9;3.01
26.04.2021 17:25:39;CMI.US;D;25;4.78;478;1.82
26.04.2021 17:25:40;CVAC.US;D;25;4.12;412;3.52
26.04.2021 17:25:41;CURI.US;D;25;1.04;104;7.28
26.04.2021 17:25:43;CRIS.US;D;25;0.96;96;9.02
26.04.2021 17:25:45;CURO.US;D;25;0.45;45;3.34
26.04.2021 17:25:48;CW.US;D;25;2.45;245;1.96
26.04.2021 17:25:49;SRV.US;D;25;0.43;43;1.7
26.04.2021 17:25:51;CWK.US;D;25;0.48;48;2.85
26.04.2021 17:25:54;CUBI.US;D;25;1.22;122;3.74
26.04.2021 17:25:56;CUTR.US;D;25;1.44;144;4.84
26.04.2021 17:25:58;CVBF.US;D;25;0.58;58;2.62
26.04.2021 17:26:01;CVV.US;D;25;0.27;27;6.47
26.04.2021 17:26:04;CVI.US;D;25;0.93;93;4.84
26.04.2021 17:26:06;UAN.US;D;25;2.61;261;5.49
26.04.2021 17:26:09;CVS.US;D;25;1.21;121;1.6
26.04.2021 17:26:11;CYAN.US;D;25;0.31;31;9.78
26.04.2021 17:26:13;CYBR.US;D;25;4.47;447;3.05
26.04.2021 17:26:15;CYBE.US;D;25;1.05;105;3.52
26.04.2021 17:26:17;CBAY.US;D;25;0.23;23;5.17
26.04.2021 17:26:20;CELP.US;D;25;0.15;15;7.32
26.04.2021 17:26:22;CONE.US;D;25;1.56;156;2.09
26.04.2021 17:26:25;CYTK.US;D;25;1.24;124;4.65
26.04.2021 17:26:26;DADA.US;D;25;1.69;169;6.52
26.04.2021 17:26:28;DJCO.US;D;25;9.37;937;2.98
26.04.2021 17:26:34;DAKT.US;D;25;0.24;24;3.93
26.04.2021 17:26:38;DAN.US;D;25;1.0;100;3.56
26.04.2021 17:26:39;DHR.US;D;25;4.75;475;1.84
26.04.2021 17:26:42;DAC.US;D;25;3.7;370;7.14
26.04.2021 17:26:43;DNMR.US;D;25;3.25;325;13.4
26.04.2021 17:26:45;DQ.US;D;25;6.45;645;7.29
26.04.2021 17:26:47;DRI.US;D;25;3.83;383;2.64
26.04.2021 17:26:49;DARE.US;D;25;0.11;11;7.14
26.04.2021 17:26:51;DAR.US;D;25;2.81;281;3.89
26.04.2021 17:26:53;DDOG.US;D;25;4.09;409;4.56
26.04.2021 17:26:54;MSP.US;D;25;0.92;92;3.69
26.04.2021 17:27:02;PLAY.US;D;25;2.37;237;5.03
26.04.2021 17:27:04;DVA.US;D;25;2.3;230;2.02
26.04.2021 17:27:06;DGP.US;D;25;0.46;46;1.2
26.04.2021 17:27:08;DCP.US;D;25;0.94;94;4.15
26.04.2021 17:27:10;DECK.US;D;25;10.01;1001;2.9
26.04.2021 17:27:12;DE.US;D;25;7.56;756;2.0
26.04.2021 17:27:13;SPAK.US;D;25;0.7;70;2.74
26.04.2021 17:27:15;FIVG.US;D;25;0.47;47;1.28
26.04.2021 17:27:17;QTUM.US;D;25;0.72;72;1.47
26.04.2021 17:27:18;DDF.US;D;25;0.17;17;1.59
26.04.2021 17:27:21;DEX.US;D;25;0.07;7;0.7
26.04.2021 17:27:23;DKL.US;D;25;1.37;137;3.52
26.04.2021 17:27:29;DK.US;D;25;1.12;112;5.27
26.04.2021 17:27:33;DELL.US;D;25;1.91;191;1.88
26.04.2021 17:27:36;DAL.US;D;25;1.51;151;3.22
26.04.2021 17:27:38;DLA.US;D;25;1.0;100;3.38
26.04.2021 17:27:41;DLX.US;D;25;1.3;130;2.91
26.04.2021 17:27:47;DNLI.US;D;25;3.09;309;5.3
26.04.2021 17:27:49;DEN.US;D;25;2.51;251;4.95
26.04.2021 17:27:50;DNRRW.US;D;25;1.55;155;8.8
26.04.2021 17:27:50;DNN.US;D;25;0.09;9;8.91
26.04.2021 17:27:52;DENN.US;D;25;0.63;63;3.47
26.04.2021 17:27:54;XRAY.US;D;25;1.16;116;1.74
26.04.2021 17:27:55;DMTK.US;D;25;4.33;433;11.21
26.04.2021 17:27:56;DBI.US;D;25;1.01;101;5.69
26.04.2021 17:27:56;DM.US;D;25;1.36;136;9.94
26.04.2021 17:27:58;DESP.US;D;25;0.7;70;5.12
26.04.2021 17:28:03;DXLG.US;D;25;0.12;12;8.57
26.04.2021 17:28:05;DB.US;D;25;0.19;19;1.57
26.04.2021 17:28:13;DVN.US;D;25;0.88;88;4.13
26.04.2021 17:28:15;DXCM.US;D;25;10.42;1042;2.5
26.04.2021 17:28:17;DFFN.US;D;25;0.06;6;8.11
26.04.2021 17:28:19;DHX.US;D;25;0.15;15;4.84
26.04.2021 17:28:21;DHT.US;D;25;0.21;21;3.6
26.04.2021 17:28:24;DEO.US;D;25;1.72;172;0.96
26.04.2021 17:28:29;FANG.US;D;25;3.28;328;4.32
26.04.2021 17:28:36;DRH.US;D;25;0.38;38;3.69
26.04.2021 17:28:38;DRNA.US;D;25;1.43;143;4.96
26.04.2021 17:28:40;DKS.US;D;25;2.89;289;3.35
26.04.2021 17:28:43;DBD.US;D;25;0.59;59;4.15
26.04.2021 17:28:45;DGII.US;D;25;0.71;71;3.8
26.04.2021 17:28:48;DMRC.US;D;25;2.16;216;6.01
26.04.2021 17:28:49;EQOS.US;D;25;1.12;112;18.15
26.04.2021 17:28:51;DLR.US;D;25;2.94;294;1.98
26.04.2021 17:28:53;APPS.US;D;25;6.74;674;8.97
26.04.2021 17:28:55;DDT.US;D;25;0.22;22;0.85
26.04.2021 17:29:01;DDS.US;D;25;4.93;493;5.01
26.04.2021 17:29:04;DCOM.US;D;25;1.07;107;3.22
26.04.2021 17:29:06;DIN.US;D;25;3.75;375;4.05
26.04.2021 17:29:08;DIOD.US;D;25;3.15;315;3.79
26.04.2021 17:29:11;TMV.US;D;25;1.85;185;2.53
26.04.2021 17:29:13;TMF.US;D;25;0.56;56;2.31
26.04.2021 17:29:15;SOXS.US;D;25;0.68;68;7.69
26.04.2021 17:29:18;EDC.US;D;25;2.55;255;2.45
26.04.2021 17:29:22;EDZ.US;D;25;0.23;23;2.83
26.04.2021 17:29:24;FAZ.US;D;25;1.29;129;4.3
26.04.2021 17:29:26;FAS.US;D;25;3.6;360;3.48
26.04.2021 17:29:29;CURE.US;D;25;2.37;237;2.42
26.04.2021 17:29:33;DRN.US;D;25;0.58;58;3.03
26.04.2021 17:29:37;RETL.US;D;25;12.82;1282;5.76
26.04.2021 17:29:39;SOXL.US;D;25;2.63;263;6.54
26.04.2021 17:29:42;TNA.US;D;25;5.6;560;5.79
26.04.2021 17:29:44;TZA.US;D;25;2.17;217;7.03
26.04.2021 17:29:45;TECS.US;D;25;0.28;28;4.76
26.04.2021 17:29:48;TECL.US;D;25;1.79;179;3.51
26.04.2021 17:29:51;INDL.US;D;25;0.73;73;1.7
26.04.2021 17:29:53;DFEN.US;D;25;1.01;101;4.48
26.04.2021 17:29:57;CHAU.US;D;25;0.46;46;1.15
26.04.2021 17:29:59;ERY.US;D;25;0.8;80;4.13
26.04.2021 17:30:02;ERX.US;D;25;1.02;102;4.63
26.04.2021 17:30:05;EURL.US;D;25;0.61;61;1.77
26.04.2021 17:30:07;YINN.US;D;25;0.61;61;3.19
26.04.2021 17:30:10;YANG.US;D;25;0.4;40;2.94
26.04.2021 17:30:12;NUGT.US;D;25;2.15;215;3.25
26.04.2021 17:30:14;DUST.US;D;25;0.74;74;4.12
26.04.2021 17:30:17;NAIL.US;D;25;5.23;523;5.65
26.04.2021 17:30:21;JNUG.US;D;25;4.05;405;4.31
26.04.2021 17:30:23;JDST.US;D;25;0.51;51;5.19
26.04.2021 17:30:26;RUSL.US;D;25;0.49;49;1.93
26.04.2021 17:30:29;DRIP.US;D;25;0.82;82;6.39
26.04.2021 17:30:34;SPXS.US;D;25;0.81;81;3.04
26.04.2021 17:30:37;SPXL.US;D;25;2.35;235;2.38
26.04.2021 17:30:39;GUSH.US;D;25;4.67;467;7.75
26.04.2021 17:30:41;HIBL.US;D;25;3.25;325;5.34
26.04.2021 17:30:44;HIBS.US;D;25;0.91;91;6.33
26.04.2021 17:30:45;SPUU.US;D;25;1.21;121;1.31
26.04.2021 17:30:48;MIDU.US;D;25;2.56;256;3.84
26.04.2021 17:30:50;KORU.US;D;25;1.08;108;2.35
26.04.2021 17:30:52;DFS.US;D;25;2.79;279;2.65
26.04.2021 17:30:54;DISCA.US;D;25;3.84;384;9.98
26.04.2021 17:30:55;DISCB.US;D;25;13.21;1321;15.84
26.04.2021 17:30:57;DISCK.US;D;25;2.98;298;9.14
26.04.2021 17:30:59;DISH.US;D;25;1.11;111;2.61
26.04.2021 17:31:02;DHC.US;D;25;0.19;19;4.25
26.04.2021 17:31:04;DXYN.US;D;25;0.24;24;7.36
26.04.2021 17:31:07;DLHC.US;D;25;0.35;35;3.29
26.04.2021 17:31:09;DLTH.US;D;25;0.67;67;4.21
26.04.2021 17:31:11;DNP.US;D;25;0.09;9;0.88
26.04.2021 17:31:24;DOCU.US;D;25;6.74;674;3.0
26.04.2021 17:31:27;DLB.US;D;25;1.88;188;1.88
26.04.2021 17:31:29;DG.US;D;25;4.18;418;1.97
26.04.2021 17:31:32;DLTR.US;D;25;2.27;227;1.98
26.04.2021 17:31:35;D.US;D;25;1.12;112;1.41
26.04.2021 17:31:38;DPZ.US;D;25;6.22;622;1.56
26.04.2021 17:31:40;DOMO.US;D;25;3.61;361;5.62
26.04.2021 17:31:42;UFS.US;D;25;1.15;115;2.93
26.04.2021 17:31:44;DCI.US;D;25;1.01;101;1.62
26.04.2021 17:31:46;DGICA.US;D;25;0.3;30;1.85
26.04.2021 17:31:49;DFIN.US;D;25;1.24;124;4.1
26.04.2021 17:31:50;DASH.US;D;25;7.76;776;4.95
26.04.2021 17:31:52;DMLP.US;D;25;0.37;37;2.5
26.04.2021 17:31:54;LPG.US;D;25;0.5;50;3.83
26.04.2021 17:31:57;DORM.US;D;25;3.06;306;2.83
26.04.2021 17:31:59;DBL.US;D;25;0.17;17;0.86
26.04.2021 17:32:01;DSL.US;D;25;0.16;16;0.89
26.04.2021 17:32:05;PLOW.US;D;25;1.35;135;2.86
26.04.2021 17:32:08;DEI.US;D;25;0.71;71;2.15
26.04.2021 17:32:10;DOYU.US;D;25;0.54;54;5.17
26.04.2021 17:32:12;DOV.US;D;25;2.19;219;1.48
26.04.2021 17:32:14;DVD.US;D;25;0.06;6;2.74
26.04.2021 17:32:17;DOW.US;D;25;1.52;152;2.45
26.04.2021 17:32:20;DPW.US;D;25;0.25;25;10.25
26.04.2021 17:32:22;DHI.US;D;25;2.59;259;2.63
26.04.2021 17:32:24;RDY.US;D;25;0.78;78;1.15
26.04.2021 17:32:26;DKNG.US;D;25;3.27;327;5.63
26.04.2021 17:32:29;DRQ.US;D;25;1.28;128;4.53
26.04.2021 17:32:32;DRVN.US;D;25;0.96;96;3.68
26.04.2021 17:32:37;DBX.US;D;25;0.7;70;2.66
26.04.2021 17:32:39;LABU.US;D;25;7.71;771;10.12
26.04.2021 17:32:42;LABD.US;D;25;2.29;229;10.8
26.04.2021 17:32:44;DSPG.US;D;25;0.4;40;2.82
26.04.2021 17:32:47;DTE.US;D;25;1.93;193;1.4
26.04.2021 17:32:48;DTF.US;D;25;0.09;9;0.61
26.04.2021 17:32:49;DCT.US;D;25;2.02;202;4.68
26.04.2021 17:32:51;DCO.US;D;25;2.48;248;4.26
26.04.2021 17:32:54;DPG.US;D;25;0.27;27;1.89
26.04.2021 17:32:56;DUK.US;D;25;1.34;134;1.35
26.04.2021 17:32:59;DRE.US;D;25;0.7;70;1.54
26.04.2021 17:33:02;DD.US;D;25;1.56;156;2.02
26.04.2021 17:33:05;DRRX.US;D;25;0.11;11;6.15
26.04.2021 17:33:08;DXC.US;D;25;0.98;98;3.05
26.04.2021 17:33:11;DXPE.US;D;25;1.57;157;5.33
26.04.2021 17:33:13;DY.US;D;25;3.98;398;4.08
26.04.2021 17:33:16;DT.US;D;25;1.9;190;3.58
26.04.2021 17:33:18;DVAX.US;D;25;0.7;70;7.25
26.04.2021 17:33:21;DX.US;D;25;0.29;29;1.48
26.04.2021 17:33:23;EBMT.US;D;25;0.69;69;2.91
26.04.2021 17:33:26;EGBN.US;D;25;1.86;186;3.38
26.04.2021 17:33:28;EXP.US;D;25;3.79;379;2.67
26.04.2021 17:33:33;EGRX.US;D;25;1.47;147;3.28
26.04.2021 17:33:37;ECC.US;D;25;0.19;19;1.53
26.04.2021 17:33:38;EAR.US;D;25;4.02;402;7.9
26.04.2021 17:33:40;EWBC.US;D;25;2.46;246;3.2
26.04.2021 17:33:43;DEA.US;D;25;0.31;31;1.43
26.04.2021 17:33:44;EBC.US;D;25;0.52;52;2.46
26.04.2021 17:33:46;EGP.US;D;25;2.55;255;1.63
26.04.2021 17:33:49;EMN.US;D;25;2.74;274;2.41
26.04.2021 17:33:51;KODK.US;D;25;0.44;44;5.85
26.04.2021 17:33:53;ETN.US;D;25;2.35;235;1.64
26.04.2021 17:33:55;ETO.US;D;25;0.3;30;1.05
26.04.2021 17:33:57;ETW.US;D;25;0.12;12;1.13
26.04.2021 17:34:00;EOS.US;D;25;0.23;23;1.01
26.04.2021 17:34:02;EOI.US;D;25;0.13;13;0.73
26.04.2021 17:34:05;EFT.US;D;25;0.08;8;0.57
26.04.2021 17:34:07;EVG.US;D;25;0.08;8;0.6
26.04.2021 17:34:09;EFR.US;D;25;0.09;9;0.64
26.04.2021 17:34:11;ETV.US;D;25;0.13;13;0.81
26.04.2021 17:34:14;ETB.US;D;25;0.15;15;0.92
26.04.2021 17:34:16;EVN.US;D;25;0.15;15;1.08
26.04.2021 17:34:18;EVF.US;D;25;0.05;5;0.75
26.04.2021 17:34:21;EVT.US;D;25;0.24;24;0.89
26.04.2021 17:34:23;ETG.US;D;25;0.24;24;1.2
26.04.2021 17:34:25;EFF.US;D;25;0.1;10;0.61
26.04.2021 17:34:27;EOT.US;D;25;0.34;34;1.51
26.04.2021 17:34:29;ETJ.US;D;25;0.09;9;0.82
26.04.2021 17:34:32;ETY.US;D;25;0.12;12;0.91
26.04.2021 17:34:37;EXG.US;D;25;0.09;9;0.94
26.04.2021 17:34:39;EBON.US;D;25;0.75;75;17.4
26.04.2021 17:34:51;EBAY.US;D;25;1.45;145;2.37
26.04.2021 17:34:53;EBIX.US;D;25;1.7;170;5.38
26.04.2021 17:34:56;ECHO.US;D;25;1.05;105;3.38
26.04.2021 17:34:58;SATS.US;D;25;0.82;82;3.42
26.04.2021 17:35:01;ECL.US;D;25;3.76;376;1.65
26.04.2021 17:35:04;EC.US;D;25;0.28;28;2.28
26.04.2021 17:35:08;EPC.US;D;25;0.97;97;2.5
26.04.2021 17:35:11;EIX.US;D;25;0.98;98;1.66
26.04.2021 17:35:18;EDIT.US;D;25;2.9;290;7.87
26.04.2021 17:35:21;EDUC.US;D;25;0.78;78;4.5
26.04.2021 17:35:23;EW.US;D;25;1.76;176;1.81
26.04.2021 17:35:25;EGAN.US;D;25;0.35;35;3.5
26.04.2021 17:35:31;EHTH.US;D;25;3.06;306;4.52
26.04.2021 17:35:37;EIGR.US;D;25;0.41;41;4.84
26.04.2021 17:35:42;LOCO.US;D;25;0.52;52;3.02
26.04.2021 17:35:44;ELAN.US;D;25;0.92;92;2.96
26.04.2021 17:35:45;ESTC.US;D;25;5.24;524;4.18
26.04.2021 17:35:48;ESLT.US;D;25;1.87;187;1.32
26.04.2021 17:35:51;EGO.US;D;25;0.35;35;3.2
26.04.2021 17:35:53;SOLO.US;D;25;0.32;32;7.46
26.04.2021 17:35:55;ELSE.US;D;25;0.33;33;7.25
26.04.2021 17:35:57;ELMD.US;D;25;0.49;49;4.9
26.04.2021 17:36:09;EA.US;D;25;2.52;252;1.76
26.04.2021 17:36:12;ELF.US;D;25;0.89;89;2.87
26.04.2021 17:36:18;LLY.US;D;25;2.99;299;1.59
26.04.2021 17:36:21;EFC.US;D;25;0.35;35;1.92
26.04.2021 17:36:23;EARN.US;D;25;0.21;21;1.71
26.04.2021 17:36:25;ECF.US;D;25;0.24;24;1.69
26.04.2021 17:36:27;EMAN.US;D;25;0.35;35;12.68
26.04.2021 17:36:27;ERJ.US;D;25;0.5;50;4.32
26.04.2021 17:36:31;EME.US;D;25;2.71;271;2.22
26.04.2021 17:36:36;EEX.US;D;25;0.3;30;5.71
26.04.2021 17:36:38;EMQQ.US;D;25;1.13;113;1.75
26.04.2021 17:36:41;EBS.US;D;25;3.23;323;5.17
26.04.2021 17:36:42;EMR.US;D;25;1.59;159;1.71
26.04.2021 17:36:45;MSN.US;D;25;0.09;9;7.89
26.04.2021 17:36:47;EDN.US;D;25;0.17;17;4.66
26.04.2021 17:36:48;ESRT.US;D;25;0.3;30;2.71
26.04.2021 17:36:50;EIG.US;D;25;0.89;89;2.17
26.04.2021 17:36:53;ENTA.US;D;25;1.88;188;3.72
26.04.2021 17:36:54;ENB.US;D;25;0.46;46;1.24
26.04.2021 17:36:57;EHC.US;D;25;1.8;180;2.03
26.04.2021 17:37:02;ECPG.US;D;25;1.14;114;2.94
26.04.2021 17:37:04;WIRE.US;D;25;1.81;181;2.5
26.04.2021 17:37:06;EXK.US;D;25;0.22;22;3.85
26.04.2021 17:37:13;ENDP.US;D;25;0.42;42;7.08
26.04.2021 17:37:15;ENR.US;D;25;1.09;109;2.16
26.04.2021 17:37:16;UUUU.US;D;25;0.48;48;8.71
26.04.2021 17:37:18;ERII.US;D;25;0.75;75;3.43
26.04.2021 17:37:21;ET.US;D;25;0.23;23;2.8
26.04.2021 17:37:23;EPAC.US;D;25;0.75;75;2.78
26.04.2021 17:37:25;ERF.US;D;25;0.22;22;4.3
26.04.2021 17:37:27;ENS.US;D;25;2.5;250;2.66
26.04.2021 17:37:30;ENG.US;D;25;0.34;34;9.04
26.04.2021 17:37:35;E.US;D;25;0.34;34;1.39
26.04.2021 17:37:40;EBF.US;D;25;0.47;47;2.24
26.04.2021 17:37:42;ENVA.US;D;25;1.26;126;3.8
26.04.2021 17:37:44;ENPH.US;D;25;9.3;930;5.53
26.04.2021 17:37:46;NPO.US;D;25;2.12;212;2.45
26.04.2021 17:37:49;ENSG.US;D;25;3.19;319;3.58
26.04.2021 17:37:51;ESGR.US;D;25;4.73;473;1.83
26.04.2021 17:37:54;ENTG.US;D;25;4.06;406;3.58
26.04.2021 17:37:55;ETR.US;D;25;1.62;162;1.52
26.04.2021 17:37:57;EBTC.US;D;25;0.75;75;2.2
26.04.2021 17:38:00;EFSC.US;D;25;1.25;125;2.51
26.04.2021 17:38:02;EPD.US;D;25;0.41;41;1.76
26.04.2021 17:38:05;EVC.US;D;25;0.21;21;5.34
26.04.2021 17:38:08;ENV.US;D;25;1.64;164;2.23
26.04.2021 17:38:10;NVST.US;D;25;1.17;117;2.66
26.04.2021 17:38:12;EVA.US;D;25;0.82;82;1.68
26.04.2021 17:38:14;ENZ.US;D;25;0.16;16;4.94
26.04.2021 17:38:16;EOG.US;D;25;2.46;246;3.57
26.04.2021 17:38:18;EPAM.US;D;25;10.04;1004;2.19
26.04.2021 17:38:21;EPZM.US;D;25;0.45;45;5.75
26.04.2021 17:38:22;PLUS.US;D;25;3.23;323;3.21
26.04.2021 17:38:24;EPR.US;D;25;1.47;147;3.06
26.04.2021 17:38:26;EQBK.US;D;25;0.9;90;2.92
26.04.2021 17:38:33;EQT.US;D;25;0.82;82;4.66
26.04.2021 17:38:36;EFX.US;D;25;3.94;394;1.72
26.04.2021 17:38:38;EQIX.US;D;25;14.61;1461;2.04
26.04.2021 17:38:39;EQNR.US;D;25;0.31;31;1.56
26.04.2021 17:38:41;EQH.US;D;25;0.8;80;2.34
26.04.2021 17:38:47;ETRN.US;D;25;0.3;30;3.77
26.04.2021 17:38:49;ELS.US;D;25;1.03;103;1.5
26.04.2021 17:38:51;EQS.US;D;25;0.13;13;6.67
26.04.2021 17:38:52;ERIC.US;D;25;0.2;20;1.42
26.04.2021 17:38:54;ERIE.US;D;25;4.76;476;2.09
26.04.2021 17:38:56;ESGC.US;D;25;0.16;16;12.03
26.04.2021 17:38:58;ESCA.US;D;25;0.73;73;3.28
26.04.2021 17:39:02;ESE.US;D;25;2.67;267;2.37
26.04.2021 17:39:07;ESPR.US;D;25;1.36;136;4.97
26.04.2021 17:39:09;ESSA.US;D;25;0.6;60;3.91
26.04.2021 17:39:11;ESNT.US;D;25;1.4;140;2.69
26.04.2021 17:39:13;WTRG.US;D;25;0.76;76;1.58
26.04.2021 17:39:16;ESS.US;D;25;5.23;523;1.75
26.04.2021 17:39:18;EL.US;D;25;4.87;487;1.55
26.04.2021 17:39:20;HACK.US;D;25;0.82;82;1.4
26.04.2021 17:39:23;MJ.US;D;25;0.7;70;3.3
26.04.2021 17:39:25;ETH.US;D;25;0.88;88;3.04
26.04.2021 17:39:26;ETHO.US;D;25;0.56;56;0.94
26.04.2021 17:39:32;ETSY.US;D;25;9.47;947;4.51
26.04.2021 17:39:35;EURN.US;D;25;0.23;23;2.79
26.04.2021 17:39:39;EEFT.US;D;25;4.32;432;2.88
26.04.2021 17:39:40;EEA.US;D;25;0.12;12;1.05
26.04.2021 17:39:41;ETX.US;D;25;0.43;43;1.92
26.04.2021 17:39:43;EXD.US;D;25;0.17;17;1.54
26.04.2021 17:39:45;EB.US;D;25;1.16;116;5.21
26.04.2021 17:39:47;EVBG.US;D;25;5.89;589;4.24
26.04.2021 17:39:49;EVR.US;D;25;4.64;464;3.25
26.04.2021 17:39:51;RE.US;D;25;3.99;399;1.49
26.04.2021 17:39:53;EVRG.US;D;25;1.0;100;1.58
26.04.2021 17:39:56;ES.US;D;25;1.53;153;1.74
26.04.2021 17:39:58;EVTC.US;D;25;0.85;85;2.16
26.04.2021 17:40:00;EVFM.US;D;25;0.13;13;8.67
26.04.2021 17:40:04;EVOK.US;D;25;0.13;13;7.56
26.04.2021 17:40:07;EVH.US;D;25;0.88;88;4.26
26.04.2021 17:40:09;EPM.US;D;25;0.16;16;5.0
26.04.2021 17:40:11;EVOL.US;D;25;0.26;26;10.79
26.04.2021 17:40:13;AQUA.US;D;25;0.82;82;2.86
26.04.2021 17:40:19;EVRI.US;D;25;0.55;55;3.62
26.04.2021 17:40:22;SSP.US;D;25;0.87;87;3.76
26.04.2021 17:40:25;EXAS.US;D;25;5.21;521;3.85
26.04.2021 17:40:25;XELA.US;D;25;0.17;17;8.85
26.04.2021 17:40:27;EXEL.US;D;25;0.76;76;3.05
26.04.2021 17:40:39;EXC.US;D;25;0.59;59;1.31
26.04.2021 17:40:42;EXLS.US;D;25;2.12;212;2.2
26.04.2021 17:40:44;XONE.US;D;25;2.4;240;10.01
26.04.2021 17:40:46;EXPI.US;D;25;3.17;317;9.1
26.04.2021 17:40:49;EXPE.US;D;25;5.54;554;3.08
26.04.2021 17:40:51;EXPD.US;D;25;1.76;176;1.59
26.04.2021 17:40:52;EXPC.US;D;25;0.36;36;3.58
26.04.2021 17:40:55;EXPO.US;D;25;2.05;205;2.04
26.04.2021 17:40:56;EXPR.US;D;25;0.39;39;12.15
26.04.2021 17:40:58;STAY.US;D;25;0.23;23;1.17
26.04.2021 17:41:02;EXTN.US;D;25;0.21;21;6.98
26.04.2021 17:41:03;EXR.US;D;25;2.48;248;1.68
26.04.2021 17:41:06;EXTR.US;D;25;0.32;32;3.22
26.04.2021 17:41:08;XOM.US;D;25;1.16;116;2.09
26.04.2021 17:41:10;EZPW.US;D;25;0.15;15;2.95
26.04.2021 17:41:12;FLC.US;D;25;0.34;34;1.36
26.04.2021 17:41:14;FFIV.US;D;25;4.24;424;2.03
